time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,cloud_cover,visibility,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2025-03-18T12:00,25.5,22,2.2,0,872.6,7,24140,1.5,194,6.5
2025-03-18T13:00,26.7,21,2.6,0,872.5,0,24140,2.2,279,7.6
2025-03-18T14:00,26.4,20,1.6,0,871.2,15,24140,6.5,276,14.4
2025-03-18T15:00,25.5,22,2.2,0,870.9,57,24140,12.2,270,21.6
2025-03-18T16:00,23.7,27,3.6,0,870.8,6,24140,15.9,273,27.7
2025-03-18T17:00,21.2,32,3.9,0,870.6,0,24140,16.3,278,28.1
2025-03-18T18:00,18.7,39,4.4,0,871,0,24140,8.3,275,28.4
2025-03-18T19:00,16.5,45,4.5,0,871.3,0,24140,9.2,281,17.6
2025-03-18T20:00,15,50,4.6,0,871.5,0,24140,8.8,282,17.3
2025-03-18T21:00,13.8,56,5.1,0,871.8,0,24140,8.7,277,16.2
2025-03-18T22:00,12.8,59,5,0,871.7,0,24140,8.7,277,15.1
2025-03-18T23:00,11.5,60,4,0,871.6,0,24140,8.3,272,14.4
2025-03-19T00:00,10.6,63,3.9,0,871.1,0,24140,7.3,279,14
2025-03-19T01:00,10,67,4.1,0,871,0,24140,8.3,275,13.7
2025-03-19T02:00,10,66,4,0,870.6,0,24140,7.3,279,13.7
2025-03-19T03:00,9.4,67,3.6,0,870.2,0,24140,7.6,267,13
2025-03-19T04:00,9,69,3.6,0,870.2,0,24140,5.8,270,12.6
2025-03-19T05:00,8.7,70,3.6,0,870.5,0,24140,6.2,277,10.1
2025-03-19T06:00,8.5,72,3.8,0,871.4,0,24140,5.5,281,10.1
2025-03-19T07:00,13.2,62,6.1,0,873.8,0,24140,4.6,288,10.1
2025-03-19T08:00,17.4,42,4.4,0,875.5,0,24140,3.5,66,9
2025-03-19T09:00,20,38,5.3,0,876,0,24140,2.9,120,9.4
2025-03-19T10:00,22.8,35,6.6,0,876.4,0,24140,5.2,115,13.3
2025-03-19T11:00,25.8,28,5.9,0,876.3,0,24140,4.2,149,14
2025-03-19T12:00,27.6,26,6.3,0,876.1,0,24140,6.5,174,14.8
2025-03-19T13:00,28.1,27,7.3,0,875.8,47,24140,10.6,190,20.2
2025-03-19T14:00,26.6,30,7.6,0.1,874.8,80,24140,13.8,213,24.5
2025-03-19T15:00,25.4,33,8,0.1,874.4,49,24140,11.2,222,24.8
2025-03-19T16:00,24.4,34,7.5,0,874.1,78,24140,9.4,238,19.8
2025-03-19T17:00,22.6,36,6.8,0,874.4,45,24140,7.5,253,16.9
2025-03-19T18:00,19.5,47,7.9,0,874.3,31,24140,4.2,239,12.6
2025-03-19T19:00,16.4,59,8.3,0,874.7,7,24140,7.2,252,11.9
2025-03-19T20:00,15.1,64,8.3,0,874.8,3,24140,8.4,263,14
2025-03-19T21:00,13.9,67,7.9,0,875,7,24140,6.8,270,13.7
2025-03-19T22:00,12.7,68,7,0,874.7,3,24140,7.2,276,12.6
2025-03-19T23:00,11.1,64,4.6,0,874.1,6,24140,7.2,267,13
2025-03-20T00:00,10.7,65,4.4,0,874,0,24140,7.6,265,13
2025-03-20T01:00,10.8,67,4.9,0,873.8,13,24140,7.6,273,13.7
2025-03-20T02:00,10.6,70,5.3,0,873.5,0,24140,7.2,270,13.7
2025-03-20T03:00,10,74,5.5,0,872.8,0,24140,7.2,270,14
2025-03-20T04:00,9.3,77,5.4,0,872.6,0,24140,7.2,267,14
2025-03-20T05:00,8.8,76,4.8,0,873.7,0,24140,7.6,267,13.3
2025-03-20T06:00,9.1,74,4.7,0,874,0,24140,6.5,267,13.7
2025-03-20T07:00,14.5,59,6.6,0,876.4,0,24140,5.4,266,11.9
2025-03-20T08:00,18.9,42,5.7,0,877.8,0,24140,3.8,41,11.2
2025-03-20T09:00,21.5,37,6.2,0,878.4,0,24140,3.1,69,11.9
2025-03-20T10:00,24,32,6.3,0,878.6,0,24140,2.2,81,12.2
2025-03-20T11:00,26.2,31,7.7,0,878.1,0,24140,1.8,217,10.1
2025-03-20T12:00,27.9,23,4.9,0,877.6,0,24140,6.8,267,15.5
2025-03-20T13:00,28.2,19,2.4,0,876.7,0,24140,13.8,263,24.5
2025-03-20T14:00,27.5,20,2.5,0,875.6,0,24140,18.3,250,32.8
2025-03-20T15:00,26.2,24,4,0,874.8,0,24140,22,252,39.2
2025-03-20T16:00,24.7,26,3.9,0,874.3,3,24140,20.4,262,39.6
2025-03-20T17:00,22.7,30,4.2,0,873.6,0,24140,15.5,265,36
2025-03-20T18:00,20,37,4.9,0,874,0,24140,9,268,27.4
2025-03-20T19:00,17.4,45,5.4,0,874,0,24140,7.3,250,19.8
2025-03-20T20:00,15.3,52,5.5,0,874.2,0,24140,7.6,265,15.1
2025-03-20T21:00,14,56,5.3,0,874.3,4,24140,8,275,14.4
2025-03-20T22:00,13,59,5.2,0,874.2,12,24140,7.3,281,13.7
2025-03-20T23:00,11.1,61,3.9,0,874,0,24140,6.8,288,13
2025-03-21T00:00,10.3,64,3.8,0,873.7,12,24140,6.7,286,12.6
2025-03-21T01:00,9.4,68,3.8,0,873,89,24140,6.8,273,12.2
2025-03-21T02:00,9.5,66,3.4,0,872.7,100,24140,7.6,273,13.3
2025-03-21T03:00,9.6,64,3.1,0,872.2,35,24140,6.8,267,13.3
2025-03-21T04:00,9.6,64,3.1,0,872.4,100,24140,5.4,270,13
2025-03-21T05:00,9.3,59,1.7,0,872.7,39,24140,5.5,238,12.2
2025-03-21T06:00,9.2,61,2,0,873,43,24140,5.6,225,11.5
2025-03-21T07:00,13.4,56,4.8,0,875,35,24140,4.9,234,11.5
2025-03-21T08:00,18.5,35,2.8,0,876.8,38,24140,2.1,149,9.4
2025-03-21T09:00,21.2,33,4.3,0,877.8,35,24140,4.5,104,13.3
2025-03-21T10:00,23.3,29,4.2,0,877.9,22,24140,3.7,79,14.4
2025-03-21T11:00,25.2,23,2.6,0,876.9,38,24140,3.8,229,12.2
2025-03-21T12:00,25.5,19,0.2,0,875.9,64,24140,15.5,228,28.1
2025-03-21T13:00,24.8,24,2.8,0,875.5,92,24140,20.4,225,37.4
2025-03-21T14:00,24.1,26,3.4,0,874.8,81,24140,18.4,220,36
2025-03-21T15:00,23.3,31,5.2,0.1,874.2,78,24140,14.2,207,32.8
2025-03-21T16:00,21.4,39,6.8,0.4,873.9,67,24140,4.3,222,28.8
2025-03-21T17:00,19.8,44,7.2,0.1,873.5,80,24140,4.7,184,18.4
2025-03-21T18:00,17.3,56,8.4,0,873.6,52,24140,5.2,146,11.5
2025-03-21T19:00,15.7,71,10.4,0,874,100,24140,1.5,14,10.8
2025-03-21T20:00,14.6,73,9.8,0,874.5,0,24140,6.4,317,14.4
2025-03-21T21:00,13.6,75,9.3,0,874.3,0,24140,3.4,302,14.4
2025-03-21T22:00,12.5,79,9,0,874.1,0,24140,2.2,279,9.4
2025-03-21T23:00,12,81,8.8,0,873.4,0,24140,1.3,304,7.9
2025-03-22T00:00,11.6,81,8.4,0,873.3,100,24140,2,225,5.8
2025-03-22T01:00,10.6,86,8.4,0,872.3,100,24140,4.9,234,9.4
2025-03-22T02:00,10.4,84,7.8,0,872.2,100,24140,5.2,245,11.2
2025-03-22T03:00,10.4,81,7.2,0,872.1,100,24140,2.9,270,10.1
2025-03-22T04:00,9.9,82,6.9,0,872,100,24140,3.2,243,7.2
2025-03-22T05:00,8.6,82,5.7,0,871.3,0,24140,4.3,228,7.6
2025-03-22T06:00,8.6,80,5.4,0,872.2,0,24140,2.2,270,8.6
2025-03-22T07:00,12.3,70,7,0,874.6,0,24140,3.1,234,7.2
2025-03-22T08:00,16.2,55,7.2,0,876.6,0,24140,2.3,108,7.6
2025-03-22T09:00,18.8,50,8.2,0,877.4,0,24140,4.1,128,11.2
2025-03-22T10:00,21.3,44,8.6,0,877.7,0,24140,5.4,160,13.7
2025-03-22T11:00,23.5,33,6.3,0,876.8,34,24140,7,201,16.2
2025-03-22T12:00,24.1,31,5.9,0.1,875.9,72,19080,12.7,209,22.7
2025-03-22T13:00,22.8,36,6.9,0.3,875.3,52,4360,13.1,217,28.8
2025-03-22T14:00,21.8,40,7.6,0.3,875,100,14200,11.5,238,24.8
2025-03-22T15:00,20.5,47,8.8,0.2,874.7,100,4520,7.4,209,23.4
2025-03-22T16:00,17.6,61,10,1,874.6,100,19160,5.5,259,18
2025-03-22T17:00,16.3,66,10,0.5,874.3,100,24140,4.3,95,15.5
2025-03-22T18:00,14.3,79,10.7,0.1,874.5,40,24140,7.4,61,21.6
2025-03-22T19:00,13.5,81,10.3,0,874.2,44,5440,2.2,360,12.6
2025-03-22T20:00,12.3,86,10,0,874.3,100,24140,6,245,10.8
2025-03-22T21:00,12.1,86,9.8,0,874.9,100,24140,3.4,302,10.8
2025-03-22T22:00,11.6,86,9.3,0,874.6,100,24140,2,315,6.1
2025-03-22T23:00,11.3,85,8.9,0,874.8,100,24140,3.2,270,8.3
2025-03-23T00:00,10.8,85,8.4,0,874.2,100,24140,3.7,259,6.5
2025-03-23T01:00,10.3,84,7.7,0,873.8,100,24140,4.3,270,7.6
2025-03-23T02:00,9.8,80,6.5,0,872.9,100,24140,4,275,7.6
2025-03-23T03:00,8.9,75,4.7,0,872.6,0,24140,6.1,298,10.8
2025-03-23T04:00,7.7,69,2.4,0,871.9,0,24140,7.2,273,12.6
2025-03-23T05:00,6.9,65,0.7,0,872.6,10,24140,6.2,277,13
2025-03-23T06:00,6.7,67,1,0,872.9,0,24140,5.1,278,12.2
2025-03-23T07:00,10.7,65,4.4,0,874.4,5,24140,3.6,270,10.1
2025-03-23T08:00,15.3,44,3.1,0,877,0,24140,4,95,10.1
2025-03-23T09:00,17.3,45,5.2,0,877.6,0,24140,4.7,113,13
2025-03-23T10:00,19.2,43,6.3,0,878.2,0,24140,4,100,13.3
2025-03-23T11:00,21,37,5.8,0,877,83,24140,1,135,12.6
2025-03-23T12:00,22.4,33,5.4,0,876.5,41,24140,1.8,217,9.4
2025-03-23T13:00,22.3,32,4.8,0.1,876.1,99,24140,8.4,223,17.6
2025-03-23T14:00,20,48,8.6,0.5,875.4,100,24140,11.2,220,24.1
2025-03-23T15:00,20.1,48,8.7,0.1,875.3,59,24140,6.3,239,21.6
2025-03-23T16:00,19.4,49,8.4,0,874.9,82,24140,4.1,232,16.6
2025-03-23T17:00,17.6,62,10.2,0.1,874.7,70,24140,2.3,72,13
2025-03-23T18:00,15.6,75,11.2,0.3,874.7,82,24140,4,100,19.8
2025-03-23T19:00,14.7,77,10.7,0,874.8,76,24140,4,95,19.8
2025-03-23T20:00,14.1,78,10.3,0,875.4,54,24140,1.8,143,8.3
2025-03-23T21:00,13.7,79,10.1,0,875.8,44,24140,2.5,278,6.1
2025-03-23T22:00,12.2,84,9.6,0,875.5,45,24140,4.3,294,9.4
2025-03-23T23:00,11.7,79,8.1,0,875,6,24140,4.1,308,10.8
2025-03-24T00:00,10.2,84,7.6,0,874.1,12,24140,5.4,290,9
2025-03-24T01:00,9.4,85,7,0,873.5,0,24140,6.6,279,11.2
2025-03-24T02:00,9.5,83,6.7,0,872.9,0,24140,6.5,276,11.2
2025-03-24T03:00,9.7,82,6.8,0,873,0,24140,5.1,266,10.4
2025-03-24T04:00,9.2,86,6.9,0,872.7,0,24140,4.6,231,9.4
2025-03-24T05:00,8.8,89,7.1,0,873.4,5,24140,3.4,212,10.1
2025-03-24T06:00,9,88,7.1,0,873.9,36,24140,4.4,235,9.7
2025-03-24T07:00,12.9,77,8.9,0,875.9,23,24140,2.3,252,9.7
2025-03-24T08:00,16.4,59,8.4,0,877.3,31,24140,2.6,74,10.8
2025-03-24T09:00,18.4,53,8.7,0,878.3,37,24140,2.6,56,11.9
2025-03-24T10:00,20.5,47,8.8,0,878.4,8,24140,3,76,13.3
2025-03-24T11:00,22.4,38,7.4,0,878.5,79,24140,3.5,114,12.6
2025-03-24T12:00,23.7,33,6.5,0,877.5,78,24140,3.3,131,9.7
2025-03-24T13:00,24.4,31,6.2,0,876.6,82,24140,3,104,10.1
2025-03-24T14:00,24.6,30,5.9,0,875.3,47,24140,2.3,108,8.6
2025-03-24T15:00,24.4,30,5.7,0,874.5,62,24140,0.5,45,6.8
2025-03-24T16:00,23.6,36,7.6,0,874,34,24140,3.3,257,7.2
2025-03-24T17:00,22.2,40,8,0,874.5,46,24140,5.1,274,9.4
2025-03-24T18:00,19.3,53,9.5,0,874.4,29,24140,4.7,261,9.7
2025-03-24T19:00,16.9,63,9.8,0,874.4,0,24140,6.3,246,11.9
2025-03-24T20:00,15.3,68,9.4,0,874.4,0,24140,6.7,254,12.2
2025-03-24T21:00,14.1,73,9.3,0,874.5,0,24140,6.9,261,12.2
2025-03-24T22:00,13.1,78,9.3,0,874.1,0,24140,6.5,267,11.5
2025-03-24T23:00,11.4,83,8.6,0,873.9,0,24140,6.6,261,11.2
2025-03-25T00:00,11.1,85,8.6,0,872.9,0,24140,6,253,11.5
2025-03-25T01:00,10.9,85,8.4,0,872,0,24140,7,249,11.5
2025-03-25T02:00,11.1,84,8.5,0,871.7,0,24140,6.9,264,11.9
2025-03-25T03:00,10.8,85,8.4,0,871,0,24140,5.8,270,11.2
2025-03-25T04:00,10,88,8.1,0,870.6,0,24140,6.3,283,10.8
2025-03-25T05:00,9.6,90,8.1,0,871.4,0,24140,5.4,270,11.2
2025-03-25T06:00,9.7,90,8.1,0,871.6,0,24140,5.1,262,9
2025-03-25T07:00,14.5,74,9.9,0,873.6,0,24140,5.4,278,10.8
2025-03-25T08:00,18.3,60,10.4,0,874.5,0,24140,1.8,349,9.4
2025-03-25T09:00,21.1,51,10.6,0,875.1,12,24140,1.5,346,9.4
2025-03-25T10:00,23.6,46,11.3,0,874.9,32,24140,1.1,288,9.7
2025-03-25T11:00,25.8,38,10.4,0,875.2,23,24140,3.9,236,8.3
2025-03-25T12:00,27,34,9.8,0,874.1,31,24140,4.2,250,11.5
2025-03-25T13:00,27.4,32,9.3,0,873.2,37,24140,5.6,297,13.7
2025-03-25T14:00,27.2,32,9.1,0,872.1,34,24140,7,305,15.5
2025-03-25T15:00,26.5,31,8,0,870.9,32,24140,7.4,293,16.2
2025-03-25T16:00,25.6,32,7.7,0,870.5,22,24140,8.9,284,16.2
2025-03-25T17:00,23.7,38,8.6,0,870.5,0,24140,9,265,18
2025-03-25T18:00,21.1,49,9.9,0,870.2,46,24140,5.9,259,16.9
2025-03-25T19:00,19.1,56,10.1,0,870.6,73,24140,6.8,252,13.3
2025-03-25T20:00,17.7,62,10.3,0,870.9,68,24140,6.3,246,13.3
2025-03-25T21:00,16.4,68,10.4,0,871,50,24140,5,249,11.9
2025-03-25T22:00,15,74,10.4,0,870.2,52,24140,5.1,262,9.4
2025-03-25T23:00,14,79,10.4,0,870.5,78,24140,5.8,274,9.4
2025-03-26T00:00,13.5,82,10.5,0,869.6,77,24140,5.8,270,10.1
2025-03-26T01:00,13.5,81,10.3,0,869.2,68,24140,5.8,277,11.2
2025-03-26T02:00,13.2,81,10,0,868.7,61,24140,5.4,270,11.2
2025-03-26T03:00,12.7,82,9.7,0,867.8,65,24140,4.7,266,11.2
2025-03-26T04:00,12.2,82,9.2,0,867.4,50,24140,5.1,266,10.8
2025-03-26T05:00,10.8,84,8.2,0,867.6,18,24140,5,270,11.2
2025-03-26T06:00,11.6,80,8.2,0,868.4,23,24140,4.4,261,10.1
2025-03-26T07:00,15.2,69,9.5,0,870.8,77,24140,2.9,263,10.1
2025-03-26T08:00,18.8,54,9.3,0,872.5,66,24140,2.9,120,10.1
2025-03-26T09:00,20.9,52,10.6,0,873.1,51,24140,4.2,149,13.3
2025-03-26T10:00,23.2,44,10.3,0,873.3,93,24140,2.9,180,13.7
2025-03-26T11:00,25.4,38,10,0,873,22,24140,0.8,243,12.2
2025-03-26T12:00,26.5,34,9.3,0,871.9,84,24140,1.1,288,4.7
2025-03-26T13:00,27.4,31,8.8,0,871.3,78,24140,5.1,315,12.6
2025-03-26T14:00,27.2,30,8.1,0,870.1,89,24140,7.6,295,16.2
2025-03-26T15:00,26.9,31,8.3,0,869.7,81,24140,10.1,272,19.1
2025-03-26T16:00,25.7,35,9.1,0,869.2,85,24140,11.3,263,20.2
2025-03-26T17:00,23.5,42,9.8,0,869.5,49,24140,11.2,266,20.2
2025-03-26T18:00,21,51,10.4,0,869.6,64,24140,5.6,255,17.6
2025-03-26T19:00,19.5,57,10.8,0,870.2,83,24140,5.6,255,13
2025-03-26T20:00,18.2,63,11.1,0,870.3,48,24140,4.7,247,13
2025-03-26T21:00,16.5,71,11.2,0,869.5,0,24140,5.1,262,10.1
2025-03-26T22:00,15.2,77,11.2,0,869.1,0,24140,5.4,278,10.8
2025-03-26T23:00,13.6,86,11.3,0,868.6,0,24140,5.5,293,11.9
2025-03-27T00:00,13,89,11.2,0,868.3,0,24140,6.2,280,12.6
2025-03-27T01:00,12.7,90,11.1,0,867.8,28,24140,5.9,281,13
2025-03-27T02:00,13,87,10.9,0,867.3,49,24140,4.7,279,13
2025-03-27T03:00,13.1,86,10.8,0,867.1,50,24140,4.1,285,11.5
2025-03-27T04:00,12.7,87,10.6,0,866.6,51,24140,4.7,293,11.2
2025-03-27T05:00,12.6,89,10.9,0,867.1,65,24140,1.8,281,10.8
2025-03-27T06:00,12.9,89,11.1,0,867.8,64,24140,2.9,210,7.6
2025-03-27T07:00,16.6,75,12.1,0,869.7,50,24140,2.3,231,7.9
2025-03-27T08:00,20.1,61,12.3,0,871.2,24,24140,2.2,99,8.6
2025-03-27T09:00,23,52,12.6,0,871.4,9,24140,4.2,121,12.6
2025-03-27T10:00,25.5,43,12,0,871.6,60,24140,4.7,113,14
2025-03-27T11:00,26.9,36,10.5,0,870.9,67,24140,2.4,117,13.3
2025-03-27T12:00,28.4,32,10.1,0,870.3,67,24140,2.7,113,9
2025-03-27T13:00,29.4,28,9,0,869.8,77,24140,2.4,27,9
2025-03-27T14:00,30,27,9,0,869.2,82,24140,2.7,293,9
2025-03-27T15:00,29.4,28,9,0,868.6,81,24140,8.6,268,17.6
2025-03-27T16:00,27.8,33,10,0,867.9,91,24140,10.4,272,19.4
2025-03-27T17:00,25.7,39,10.7,0,867.5,63,24140,8.3,252,19.8
2025-03-27T18:00,22.7,52,12.4,0,867.9,17,24140,4.9,234,15.1
2025-03-27T19:00,20.9,60,12.9,0,868.6,0,24140,4.2,239,11.9
2025-03-27T20:00,19,69,13.2,0,869,30,24140,3.5,246,11.2
2025-03-27T21:00,17.5,76,13.2,0,868.5,0,24140,3.6,270,9.4
2025-03-27T22:00,16,83,13.1,0,868.4,7,24140,5.1,274,12.6
2025-03-27T23:00,14.6,88,12.7,0,868.1,0,24140,5.8,277,13.3
2025-03-28T00:00,14,88,12,0,867.5,0,24140,6.5,264,14.8
2025-03-28T01:00,14,84,11.3,0,866.7,0,24140,6.2,263,14.8
2025-03-28T02:00,13.6,83,10.8,0,866.4,0,24140,4.7,266,13.3
2025-03-28T03:00,13.2,84,10.6,0,865.9,0,24140,4.3,246,10.1
2025-03-28T04:00,12.6,87,10.5,0,866.1,0,24140,4,243,9
2025-03-28T05:00,12.5,86,10.2,0,866.3,0,24140,4.8,243,7.6
2025-03-28T06:00,13.2,82,10.2,0,866.7,0,24140,3.1,249,8.6
2025-03-28T07:00,17.9,67,11.7,0,868.9,0,24140,3,256,7.6
2025-03-28T08:00,21.9,53,11.9,0,870.6,0,24140,2.9,90,9.4
2025-03-28T09:00,24.5,46,12.1,0,871.3,0,24140,5,111,14
2025-03-28T10:00,27,39,11.9,0,871.4,0,24140,3.9,124,14.4
2025-03-28T11:00,29.2,34,11.7,0,871.3,28,24140,4.4,261,13
2025-03-28T12:00,30.6,27,9.5,0,870.7,34,24140,11.5,274,22
2025-03-28T13:00,30.2,26,8.6,0,870.2,22,24140,18.7,281,35.3
2025-03-28T14:00,29.5,27,8.6,0,869.6,14,24140,19.7,279,37.1
2025-03-28T15:00,27.9,29,8.2,0,868.8,0,24140,23.8,285,44.3
2025-03-28T16:00,26.7,35,9.9,0,868.6,2,24140,23.7,292,46.1
2025-03-28T17:00,24.6,41,10.4,0,867.4,0,24140,22.1,282,43.2
2025-03-28T18:00,22.7,50,11.7,0,868.4,0,24140,12.3,277,45.4
2025-03-28T19:00,21.4,55,12,0,869,0,24140,8.7,277,28.4
2025-03-28T20:00,19.9,61,12.2,0,869.3,0,24140,5.7,288,20.5
2025-03-28T21:00,18.1,70,12.6,0,869,0,24140,5.6,285,14.4
2025-03-28T22:00,16.2,79,12.5,0,868.4,0,24140,5.8,277,13.7
2025-03-28T23:00,15,84,12.3,0,867.7,0,24140,5.9,281,12.6
2025-03-29T00:00,14.2,85,11.7,0,866.7,0,24140,6.5,264,11.2
2025-03-29T01:00,14.1,81,10.9,0,866.3,0,24140,7.6,267,12.6
2025-03-29T02:00,14,82,10.9,0,865.7,0,24140,6.4,286,12.6
2025-03-29T03:00,13.4,86,11.1,0,865.3,0,24140,6.5,270,10.8
2025-03-29T04:00,13.4,85,10.9,0,865.2,0,24140,5.4,262,11.2
2025-03-29T05:00,12,87,9.9,0,866.2,0,24140,4.6,231,9
2025-03-29T06:00,12.4,85,9.9,0,867,0,24140,5,249,8.6
2025-03-29T07:00,18.2,65,11.5,0,869.6,0,24140,4.3,270,9.4
2025-03-29T08:00,21.7,52,11.4,0,871,0,24140,1.4,90,7.6
2025-03-29T09:00,24.7,45,11.9,0,871.9,0,24140,3.1,111,10.1
2025-03-29T10:00,27.5,31,8.9,0,871.8,0,24140,2.3,129,10.4
2025-03-29T11:00,29.7,22,5.7,0,871.9,0,24140,3.3,186,9.4
2025-03-29T12:00,31.2,17,3.3,0,871.2,0,24140,5.8,210,13.7
2025-03-29T13:00,31.8,17,3.8,0,871,0,24140,7.7,229,16.6
2025-03-29T14:00,31,22,6.8,0,869.9,22,24140,14.3,236,26.6
2025-03-29T15:00,29.6,24,6.9,0,869.8,15,24140,16.6,240,31
2025-03-29T16:00,27.9,26,6.6,0,869.6,0,24140,15.5,245,31
2025-03-29T17:00,25.5,33,8,0,869.2,0,24140,11.9,241,28.4
2025-03-29T18:00,22.4,44,9.5,0,869.5,0,24140,7.1,225,22
2025-03-29T19:00,19.7,51,9.3,0,869.8,0,24140,6.4,243,16.2
2025-03-29T20:00,17.4,56,8.5,0,870.1,0,24140,6.6,257,13.7
2025-03-29T21:00,16.1,59,8.1,0,870.2,0,24140,6.5,273,14
2025-03-29T22:00,15.3,63,8.3,0,870,0,24140,7.3,279,13.3
2025-03-29T23:00,14.8,63,7.8,0,870.1,0,24140,7.6,273,13.3
2025-03-30T00:00,14.2,65,7.7,0,869.3,11,24140,6.6,279,13
2025-03-30T01:00,13.5,68,7.7,0,868.5,19,24140,7.6,273,12.6
2025-03-30T02:00,13.5,63,6.6,0,868.2,0,24140,6.8,270,13
2025-03-30T03:00,13.2,60,5.6,0,868,0,24140,6.2,263,11.9
2025-03-30T04:00,12.7,58,4.7,0,867.8,5,24140,5.5,247,11.2
2025-03-30T05:00,12,63,5.2,0,868.5,0,24140,5.2,245,10.1
2025-03-30T06:00,12.7,63,5.9,0,869.5,0,24140,3.7,281,9
2025-03-30T07:00,17.6,55,8.5,0,872,0,24140,3.2,297,7.9
2025-03-30T08:00,20.6,42,7.2,0,873.7,0,24140,5.4,82,12.2
2025-03-30T09:00,23,38,7.9,0,874.8,0,24140,5.5,113,14
2025-03-30T10:00,25.6,37,9.8,0,875.2,0,24140,6.8,115,16.2
2025-03-30T11:00,28.4,34,11,0,875,8,24140,7.4,151,16.9
2025-03-30T12:00,29.7,32,11.2,0,874.5,49,24140,10.1,163,19.8
2025-03-30T13:00,29.7,31,10.7,0,874,79,24140,12.2,166,23
2025-03-30T14:00,28.7,34,11.3,0,873.3,69,24140,14.2,171,26.3
2025-03-30T15:00,28,36,11.5,0,872.6,52,24140,11.5,178,25.9
2025-03-30T16:00,26.9,37,11,0,872,46,24140,10.1,197,20.9
2025-03-30T17:00,25.3,38,9.9,0,871.7,29,24140,8.4,220,18.7
2025-03-30T18:00,22.3,47,10.4,0,871.7,0,24140,5.8,202,16.2
2025-03-30T19:00,19.4,56,10.4,0,871.9,0,24140,4.6,225,11.9
2025-03-30T20:00,16.5,66,10.1,0,872,0,24140,5.2,258,9.7
2025-03-30T21:00,14.8,69,9.1,0,871.7,0,24140,6.9,264,11.9
2025-03-30T22:00,14.6,65,8.1,0,872.2,0,24140,7.9,267,13.3
2025-03-30T23:00,14.2,68,8.4,0,871.7,0,24140,6.8,273,13.3
2025-03-31T00:00,13.6,67,7.6,0,871.3,0,24140,7.2,267,12.6
2025-03-31T01:00,13.9,62,6.7,0,870.5,0,24140,7.6,278,14
2025-03-31T02:00,13.1,64,6.5,0,870.3,0,24140,6.6,283,13
2025-03-31T03:00,12.8,65,6.4,0,869.8,0,24140,6.8,267,12.2
2025-03-31T04:00,12.4,66,6.2,0,870.1,0,24140,6.1,267,12.2
2025-03-31T05:00,11.4,70,6.1,0,870.2,0,24140,5.4,274,11.2
2025-03-31T06:00,12,69,6.5,0,870.9,0,24140,4.7,270,10.8
2025-03-31T07:00,16.9,60,9.1,0,873,0,24140,3.1,249,9
2025-03-31T08:00,20.3,43,7.3,0,874.6,0,24140,2.9,97,10.4
2025-03-31T09:00,22.7,40,8.4,0,875.3,0,24140,4,117,13
2025-03-31T10:00,25.3,36,9.2,0,875.8,0,24140,3.3,131,13.3
2025-03-31T11:00,27.3,32,9.2,0,874.4,0,24140,1.8,191,13
2025-03-31T12:00,29,31,10.2,0,874.2,10,24140,4.7,238,12.2
2025-03-31T13:00,29.5,30,10.1,0,873.1,34,24140,8.2,255,16.9
2025-03-31T14:00,29.2,28,8.8,0,872.4,18,24140,10.6,252,20.5
2025-03-31T15:00,28.4,27,7.6,0,871.5,0,24140,10.6,260,20.5
2025-03-31T16:00,27.3,27,6.6,0,871.2,0,24140,10.5,266,20.2
2025-03-31T17:00,24.6,32,6.8,0,870.7,0,24140,12,277,19.4
2025-03-31T18:00,21.7,39,7.2,0,870.8,0,24140,6.5,270,19.4
2025-03-31T19:00,18.8,49,7.8,0,871,0,24140,7.2,270,14
2025-03-31T20:00,17,56,8.2,0,871.3,0,24140,8.3,268,14.8
2025-03-31T21:00,16.2,58,7.9,0,871.5,0,24140,7.6,275,14.8
2025-03-31T22:00,15.2,60,7.5,0,871.3,0,24140,6.9,276,13.7
2025-03-31T23:00,13.8,64,7.1,0,870.5,0,24140,7.2,273,12.6
2025-04-01T00:00,13.4,64,6.7,0,869.9,0,24140,7.2,276,12.6
2025-04-01T01:00,13.3,64,6.6,0,869.2,0,24140,7.3,281,13
2025-04-01T02:00,12.6,68,6.9,0,869,0,24140,6.4,286,12.6
2025-04-01T03:00,12,72,7.1,0,868.9,0,24140,6.8,273,12.6
2025-04-01T04:00,11.7,73,7,0,868.8,0,24140,6.5,270,12.6
2025-04-01T05:00,11,78,7.3,0,868.9,0,24140,6.8,267,11.9
2025-04-01T06:00,11.9,74,7.4,0,869.6,0,24140,5.4,270,12.6
2025-04-01T07:00,17.2,62,9.8,0,872,0,24140,2.9,263,9.7
2025-04-01T08:00,20.5,44,7.8,0,873.6,0,24140,2.7,67,9
2025-04-01T09:00,22.9,40,8.6,0,874.7,0,24140,3.4,108,11.5
2025-04-01T10:00,25.4,35,8.8,0,874.9,0,24140,3.6,127,11.9
2025-04-01T11:00,28.5,23,5.4,0,874.4,0,24140,4.8,228,11.9
2025-04-01T12:00,30,13,-1.4,0,873.9,0,24140,9,254,18.4
2025-04-01T13:00,30.3,13,-1.2,0,873.6,0,24140,13,267,23.8
2025-04-01T14:00,29.7,15,0.3,0,873,0,24140,15.6,263,28.4
